time,realization,experimentVersionNumber,lat,lon,t2m
1996-04-02,0,0001,50.74,15.74,276.61914
1996-05-02,0,0001,50.74,15.74,282.67334
1996-06-02,0,0001,50.74,15.74,286.021
1996-07-02,0,0001,50.74,15.74,285.6831
1996-08-02,0,0001,50.74,15.74,287.14355
1996-09-02,0,0001,50.74,15.74,280.22168
1996-10-02,0,0001,50.74,15.74,279.95483
1996-11-02,0,0001,50.74,15.74,275.09216
1996-12-02,0,0001,50.74,15.74,264.9911
1997-01-02,0,0001,50.74,15.74,266.66235
1997-02-02,0,0001,50.74,15.74,271.07764
1997-03-02,0,0001,50.74,15.74,273.44287
1997-04-02,0,0001,50.74,15.74,273.99634
1997-05-02,0,0001,50.74,15.74,283.08374
1997-06-02,0,0001,50.74,15.74,286.11914
1997-07-02,0,0001,50.74,15.74,286.87476
1997-08-02,0,0001,50.74,15.74,288.896
1997-09-02,0,0001,50.74,15.74,284.10547
1997-10-02,0,0001,50.74,15.74,276.44336
1997-11-02,0,0001,50.74,15.74,273.61377
1997-12-02,0,0001,50.74,15.74,271.2965
1998-01-02,0,0001,50.74,15.74,270.063
1998-02-02,0,0001,50.74,15.74,273.30176
1998-03-02,0,0001,50.74,15.74,271.6504
1998-04-02,0,0001,50.74,15.74,279.31274
1998-05-02,0,0001,50.74,15.74,283.45996
1998-06-02,0,0001,50.74,15.74,286.8225
1998-07-02,0,0001,50.74,15.74,286.83398
1998-08-02,0,0001,50.74,15.74,286.90356
1998-09-02,0,0001,50.74,15.74,283.31116
1998-10-02,0,0001,50.74,15.74,278.43054
1998-11-02,0,0001,50.74,15.74,270.47046
1998-12-02,0,0001,50.74,15.74,268.614
1999-01-02,0,0001,50.74,15.74,270.11084
1999-02-02,0,0001,50.74,15.74,268.47095
1999-03-02,0,0001,50.74,15.74,273.7627
1999-04-02,0,0001,50.74,15.74,278.5774
1999-05-02,0,0001,50.74,15.74,283.34082
1999-06-02,0,0001,50.74,15.74,285.48694
1999-07-02,0,0001,50.74,15.74,288.81665
1999-08-02,0,0001,50.74,15.74,287.146
1999-09-02,0,0001,50.74,15.74,286.75293
1999-10-02,0,0001,50.74,15.74,278.82837
1999-11-02,0,0001,50.74,15.74,272.68103
1999-12-02,0,0001,50.74,15.74,269.60425
2000-01-02,0,0001,50.74,15.74,268.375
2000-02-02,0,0001,50.74,15.74,271.91992
2000-03-02,0,0001,50.74,15.74,273.06055
2000-04-02,0,0001,50.74,15.74,280.41162
2000-05-02,0,0001,50.74,15.74,285.17725
2000-06-02,0,0001,50.74,15.74,287.1565
2000-07-02,0,0001,50.74,15.74,285.43945
2000-08-02,0,0001,50.74,15.74,288.2837
2000-09-02,0,0001,50.74,15.74,283.36328
2000-10-02,0,0001,50.74,15.74,282.14136
2000-11-02,0,0001,50.74,15.74,276.45032
2000-12-02,0,0001,50.74,15.74,271.0022
2001-01-02,0,0001,50.74,15.74,269.31592
2001-02-02,0,0001,50.74,15.74,269.8921
2001-03-02,0,0001,50.74,15.74,272.27466
2001-04-02,0,0001,50.74,15.74,276.54517
2001-05-02,0,0001,50.74,15.74,284.04492
2001-06-02,0,0001,50.74,15.74,284.13892
2001-07-02,0,0001,50.74,15.74,288.41992
2001-08-02,0,0001,50.74,15.74,288.88916
2001-09-02,0,0001,50.74,15.74,281.7107
2001-10-02,0,0001,50.74,15.74,282.7699
2001-11-02,0,0001,50.74,15.74,272.36475
2001-12-02,0,0001,50.74,15.74,266.8296
2002-01-02,0,0001,50.74,15.74,269.20312
2002-02-02,0,0001,50.74,15.74,272.86157
2002-03-02,0,0001,50.74,15.74,273.60132
2002-04-02,0,0001,50.74,15.74,277.2815
2002-05-02,0,0001,50.74,15.74,285.7588
2002-06-02,0,0001,50.74,15.74,287.3474
2002-07-02,0,0001,50.74,15.74,288.89624
2002-08-02,0,0001,50.74,15.74,289.6709
2002-09-02,0,0001,50.74,15.74,283.00244
2002-10-02,0,0001,50.74,15.74,277.44263
2002-11-02,0,0001,50.74,15.74,274.96875
2002-12-02,0,0001,50.74,15.74,267.77173
2003-01-02,0,0001,50.74,15.74,267.76025
2003-02-02,0,0001,50.74,15.74,265.95386
2003-03-02,0,0001,50.74,15.74,273.23486
2003-04-02,0,0001,50.74,15.74,276.60938
2003-05-02,0,0001,50.74,15.74,285.0918
2003-06-02,0,0001,50.74,15.74,288.89258
2003-07-02,0,0001,50.74,15.74,288.6809
2003-08-02,0,0001,50.74,15.74,290.2224
2003-09-02,0,0001,50.74,15.74,284.54492
2003-10-02,0,0001,50.74,15.74,275.72705
2003-11-02,0,0001,50.74,15.74,276.0968
2003-12-02,0,0001,50.74,15.74,270.33057
2004-01-02,0,0001,50.74,15.74,266.03027
2004-02-02,0,0001,50.74,15.74,270.24927
2004-03-02,0,0001,50.74,15.74,272.44263
2004-04-02,0,0001,50.74,15.74,278.43457
2004-05-02,0,0001,50.74,15.74,281.52954
2004-06-02,0,0001,50.74,15.74,285.32837
2004-07-02,0,0001,50.74,15.74,287.2268
2004-08-02,0,0001,50.74,15.74,288.56787
2004-09-02,0,0001,50.74,15.74,283.75122
2004-10-02,0,0001,50.74,15.74,280.2212
2004-11-02,0,0001,50.74,15.74,273.74988
2004-12-02,0,0001,50.74,15.74,270.16833
2005-01-02,0,0001,50.74,15.74,269.833
2005-02-02,0,0001,50.74,15.74,266.91284
2005-03-02,0,0001,50.74,15.74,270.79004
2005-04-02,0,0001,50.74,15.74,278.6543
2005-05-02,0,0001,50.74,15.74,283.23877
2005-06-02,0,0001,50.74,15.74,285.79175
2005-07-02,0,0001,50.74,15.74,288.30127
2005-08-02,0,0001,50.74,15.74,286.62622
2005-09-02,0,0001,50.74,15.74,285.2954
2005-10-02,0,0001,50.74,15.74,280.865
2005-11-02,0,0001,50.74,15.74,272.67188
2005-12-02,0,0001,50.74,15.74,269.39355
2006-01-02,0,0001,50.74,15.74,265.15332
2006-02-02,0,0001,50.74,15.74,267.6914
2006-03-02,0,0001,50.74,15.74,270.27295
2006-04-02,0,0001,50.74,15.74,277.29834
2006-05-02,0,0001,50.74,15.74,282.78857
2006-06-02,0,0001,50.74,15.74,287.35864
2006-07-02,0,0001,50.74,15.74,292.13428
2006-08-02,0,0001,50.74,15.74,285.87378
2006-09-02,0,0001,50.74,15.74,286.65015
2006-10-02,0,0001,50.74,15.74,281.4724
2006-11-02,0,0001,50.74,15.74,276.2351
2006-12-02,0,0001,50.74,15.74,273.469
2007-01-02,0,0001,50.74,15.74,273.1399
2007-02-02,0,0001,50.74,15.74,272.35034
2007-03-02,0,0001,50.74,15.74,275.0249
2007-04-02,0,0001,50.74,15.74,280.5354
2007-05-02,0,0001,50.74,15.74,284.85864
2007-06-02,0,0001,50.74,15.74,288.1477
2007-07-02,0,0001,50.74,15.74,288.0796
2007-08-02,0,0001,50.74,15.74,288.02295
2007-09-02,0,0001,50.74,15.74,282.31323
2007-10-02,0,0001,50.74,15.74,278.45337
2007-11-02,0,0001,50.74,15.74,271.86816
2007-12-02,0,0001,50.74,15.74,269.667
2008-01-02,0,0001,50.74,15.74,271.63672
2008-02-02,0,0001,50.74,15.74,272.74
2008-03-02,0,0001,50.74,15.74,272.71387
2008-04-02,0,0001,50.74,15.74,277.6355
2008-05-02,0,0001,50.74,15.74,283.6892
2008-06-02,0,0001,50.74,15.74,287.42407
2008-07-02,0,0001,50.74,15.74,288.08862
2008-08-02,0,0001,50.74,15.74,287.761
2008-09-02,0,0001,50.74,15.74,282.68384
2008-10-02,0,0001,50.74,15.74,279.2976
2008-11-02,0,0001,50.74,15.74,275.50806
2008-12-02,0,0001,50.74,15.74,270.77393
2009-01-02,0,0001,50.74,15.74,266.7649
2009-02-02,0,0001,50.74,15.74,269.5078
2009-03-02,0,0001,50.74,15.74,272.91724
2009-04-02,0,0001,50.74,15.74,281.57373
2009-05-02,0,0001,50.74,15.74,283.45215
2009-06-02,0,0001,50.74,15.74,284.96362
2009-07-02,0,0001,50.74,15.74,288.44092
2009-08-02,0,0001,50.74,15.74,288.72412
2009-09-02,0,0001,50.74,15.74,285.6372
2009-10-02,0,0001,50.74,15.74,277.3418
2009-11-02,0,0001,50.74,15.74,276.09448
2009-12-02,0,0001,50.74,15.74,269.20715
2010-01-02,0,0001,50.74,15.74,264.79333
2010-02-02,0,0001,50.74,15.74,268.50952
2010-03-02,0,0001,50.74,15.74,271.81958
2010-04-02,0,0001,50.74,15.74,277.98682
2010-05-02,0,0001,50.74,15.74,281.80908
2010-06-02,0,0001,50.74,15.74,286.537
2010-07-02,0,0001,50.74,15.74,290.3098
2010-08-02,0,0001,50.74,15.74,287.7395
2010-09-02,0,0001,50.74,15.74,282.2859
2010-10-02,0,0001,50.74,15.74,277.29443
2010-11-02,0,0001,50.74,15.74,275.20398
2010-12-02,0,0001,50.74,15.74,264.99146
2011-01-02,0,0001,50.74,15.74,269.29932
2011-02-02,0,0001,50.74,15.74,268.08032
2011-03-02,0,0001,50.74,15.74,273.5658
2011-04-02,0,0001,50.74,15.74,280.69458
2011-05-02,0,0001,50.74,15.74,283.6006
2011-06-02,0,0001,50.74,15.74,287.40723
2011-07-02,0,0001,50.74,15.74,287.02002
2011-08-02,0,0001,50.74,15.74,288.60522
2011-09-02,0,0001,50.74,15.74,286.07104
2011-10-02,0,0001,50.74,15.74,279.4829
2011-11-02,0,0001,50.74,15.74,274.83008
2011-12-02,0,0001,50.74,15.74,271.52173
2012-01-02,0,0001,50.74,15.74,269.6333
2012-02-02,0,0001,50.74,15.74,264.90283
2012-03-02,0,0001,50.74,15.74,274.60156
2012-04-02,0,0001,50.74,15.74,278.08862
2012-05-02,0,0001,50.74,15.74,284.82568
2012-06-02,0,0001,50.74,15.74,286.71484
2012-07-02,0,0001,50.74,15.74,288.97778
2012-08-02,0,0001,50.74,15.74,288.7727
2012-09-02,0,0001,50.74,15.74,284.53784
2012-10-02,0,0001,50.74,15.74,278.74744
2012-11-02,0,0001,50.74,15.74,275.6643
2012-12-02,0,0001,50.74,15.74,268.4756
2013-01-02,0,0001,50.74,15.74,267.68604
2013-02-02,0,0001,50.74,15.74,268.83716
2013-03-02,0,0001,50.74,15.74,268.81177
2013-04-02,0,0001,50.74,15.74,277.32495
2013-05-02,0,0001,50.74,15.74,282.67798
2013-06-02,0,0001,50.74,15.74,286.50757
2013-07-02,0,0001,50.74,15.74,289.49146
2013-08-02,0,0001,50.74,15.74,288.4309
2013-09-02,0,0001,50.74,15.74,282.61523
2013-10-02,0,0001,50.74,15.74,280.71045
2013-11-02,0,0001,50.74,15.74,274.93506
2013-12-02,0,0001,50.74,15.74,272.0144
2014-01-02,0,0001,50.74,15.74,270.5984
2014-02-02,0,0001,50.74,15.74,272.79297
2014-03-02,0,0001,50.74,15.74,276.85742
2014-04-02,0,0001,50.74,15.74,280.323
2014-05-02,0,0001,50.74,15.74,282.62158
2014-06-02,0,0001,50.74,15.74,286.16992
2014-07-02,0,0001,50.74,15.74,289.9126
2014-08-02,0,0001,50.74,15.74,286.82764
2014-09-02,0,0001,50.74,15.74,285.37842
2014-10-02,0,0001,50.74,15.74,281.5061
2014-11-02,0,0001,50.74,15.74,277.578
2014-12-02,0,0001,50.74,15.74,272.08997
2015-01-02,0,0001,50.74,15.74,270.9214
2015-02-02,0,0001,50.74,15.74,270.021
2015-03-02,0,0001,50.74,15.74,274.03076
2015-04-02,0,0001,50.74,15.74,277.40796
2015-05-02,0,0001,50.74,15.74,282.6001
2015-06-02,0,0001,50.74,15.74,286.0769
2015-07-02,0,0001,50.74,15.74,289.9131
2015-08-02,0,0001,50.74,15.74,291.9104
2015-09-02,0,0001,50.74,15.74,284.09424
2015-10-02,0,0001,50.74,15.74,279.31567
2015-11-02,0,0001,50.74,15.74,276.7583
2015-12-02,0,0001,50.74,15.74,274.74512
2016-01-02,0,0001,50.74,15.74,268.56274
2016-02-02,0,0001,50.74,15.74,272.39697
2016-03-02,0,0001,50.74,15.74,273.10718
2016-04-02,0,0001,50.74,15.74,278.02637
2016-05-02,0,0001,50.74,15.74,283.98584
2016-06-02,0,0001,50.74,15.74,287.76
2016-07-02,0,0001,50.74,15.74,288.76074
2016-08-02,0,0001,50.74,15.74,287.5935
2016-09-02,0,0001,50.74,15.74,287.2351
2016-10-02,0,0001,50.74,15.74,278.47827
2016-11-02,0,0001,50.74,15.74,273.3589
2016-12-02,0,0001,50.74,15.74,270.27197
2017-01-02,0,0001,50.74,15.74,265.27173
2017-02-02,0,0001,50.74,15.74,271.42163
2017-03-02,0,0001,50.74,15.74,275.40527
2017-04-02,0,0001,50.74,15.74,276.8733
2017-05-02,0,0001,50.74,15.74,283.84326
2017-06-02,0,0001,50.74,15.74,288.19604
2017-07-02,0,0001,50.74,15.74,288.46313
2017-08-02,0,0001,50.74,15.74,289.2068
2017-09-02,0,0001,50.74,15.74,282.85718
2017-10-02,0,0001,50.74,15.74,280.5923
2017-11-02,0,0001,50.74,15.74,274.08228
2017-12-02,0,0001,50.74,15.74,270.87305
2018-01-02,0,0001,50.74,15.74,271.48193
2018-02-02,0,0001,50.74,15.74,266.5337
2018-03-02,0,0001,50.74,15.74,270.02905
2018-04-02,0,0001,50.74,15.74,282.72314
2018-05-02,0,0001,50.74,15.74,286.43506
2018-06-02,0,0001,50.74,15.74,287.7234
2018-07-02,0,0001,50.74,15.74,289.57983
2018-08-02,0,0001,50.74,15.74,291.0647
2018-09-02,0,0001,50.74,15.74,285.71704
2018-10-02,0,0001,50.74,15.74,281.32544
2018-11-02,0,0001,50.74,15.74,275.8291
2018-12-02,0,0001,50.74,15.74,271.68604
2019-01-02,0,0001,50.74,15.74,268.43042
2019-02-02,0,0001,50.74,15.74,272.4961
2019-03-02,0,0001,50.74,15.74,275.00073
2019-04-02,0,0001,50.74,15.74,279.6521
2019-05-02,0,0001,50.74,15.74,281.29468
2019-06-02,0,0001,50.74,15.74,291.1355
2019-07-02,0,0001,50.74,15.74,288.85913
2019-08-02,0,0001,50.74,15.74,289.6604
2019-09-02,0,0001,50.74,15.74,284.3474
2019-10-02,0,0001,50.74,15.74,281.0337
2019-11-02,0,0001,50.74,15.74,276.54456
2019-12-02,0,0001,50.74,15.74,272.57495
2020-01-02,0,0001,50.74,15.74,270.94238
2020-02-02,0,0001,50.74,15.74,273.25464
2020-03-02,0,0001,50.74,15.74,273.7661
2020-04-02,0,0001,50.74,15.74,279.5603
2020-05-02,0,0001,50.74,15.74,281.43384
2020-06-02,0,0001,50.74,15.74,286.91016
2020-07-02,0,0001,50.74,15.74,287.99585
2020-08-02,0,0001,50.74,15.74,289.80298
2020-09-02,0,0001,50.74,15.74,285.6228
2020-10-02,0,0001,50.74,15.74,280.31836
2020-11-02,0,0001,50.74,15.74,275.84583
2020-12-02,0,0001,50.74,15.74,272.65356
2021-01-02,0,0001,50.74,15.74,268.77295
2021-02-02,0,0001,50.74,15.74,269.5979
2021-03-02,0,0001,50.74,15.74,272.80078
2021-04-02,0,0001,50.74,15.74,275.00854
2021-05-02,0,0001,50.74,15.74,280.9043
2021-06-02,0,0001,50.74,15.74,289.2168
2021-07-02,0,0001,50.74,15.74,289.5193
2021-08-02,0,0001,50.74,15.74,286.7859
2021-09-02,0,0001,50.74,15.74,285.5298
2021-10-02,0,0001,50.74,15.74,279.58118
2021-11-02,0,0001,50.74,15.74,275.0786
2021-12-02,0,0001,50.74,15.74,270.50708
2022-01-02,0,0001,50.74,15.74,271.03198
2022-02-02,0,0001,50.74,15.74,272.40918
2022-03-02,0,0001,50.74,15.74,273.46094
2022-04-02,0,0001,50.74,15.74,276.3274
2022-05-02,0,0001,50.74,15.74,284.39502
2022-06-02,0,0001,50.74,15.74,288.8606
2022-07-02,0,0001,50.74,15.74,288.99927
2022-08-02,0,0001,50.74,15.74,289.93677
2022-09-02,0,0001,50.74,15.74,282.74072
2022-10-02,0,0001,50.74,15.74,282.0204
2022-11-02,0,0001,50.74,15.74,275.2157
2022-12-02,0,0001,50.74,15.74,270.72888
2023-01-02,0,0001,50.74,15.74,272.68408
2023-02-02,0,0001,50.74,15.74,270.92017
2023-03-02,0,0001,50.74,15.74,274.12183
2023-04-02,0,0001,50.74,15.74,276.86035
2023-05-02,0,0001,50.74,15.74,282.75586
2023-06-02,0,0001,50.74,15.74,287.59644
2023-07-02,0,0005,50.74,15.74,289.67773
2023-08-02,0,0005,50.74,15.74,289.21582
