time,realization,experimentVersionNumber,lat,lon,t2m
1996-07-02,0,0001,48.84,16.64,291.00146
1996-08-02,0,0001,48.84,16.64,291.70215
1996-09-02,0,0001,48.84,16.64,285.03027
1996-10-02,0,0001,48.84,16.64,283.74976
1996-11-02,0,0001,48.84,16.64,279.23474
1996-12-02,0,0001,48.84,16.64,269.16882
1997-01-02,0,0001,48.84,16.64,268.73267
1997-02-02,0,0001,48.84,16.64,275.22217
1997-03-02,0,0001,48.84,16.64,277.60693
1997-04-02,0,0001,48.84,16.64,279.49634
1997-05-02,0,0001,48.84,16.64,288.18335
1997-06-02,0,0001,48.84,16.64,291.31836
1997-07-02,0,0001,48.84,16.64,291.10718
1997-08-02,0,0001,48.84,16.64,292.96826
1997-09-02,0,0001,48.84,16.64,288.5
1997-10-02,0,0001,48.84,16.64,280.76758
1997-11-02,0,0001,48.84,16.64,277.7173
1997-12-02,0,0001,48.84,16.64,274.98987
1998-01-02,0,0001,48.84,16.64,274.7622
1998-02-02,0,0001,48.84,16.64,277.36426
1998-03-02,0,0001,48.84,16.64,277.06055
1998-04-02,0,0001,48.84,16.64,283.94556
1998-05-02,0,0001,48.84,16.64,288.21582
1998-06-02,0,0001,48.84,16.64,291.7522
1998-07-02,0,0001,48.84,16.64,292.76562
1998-08-02,0,0001,48.84,16.64,293.31763
1998-09-02,0,0001,48.84,16.64,287.27014
1998-10-02,0,0001,48.84,16.64,283.29773
1998-11-02,0,0001,48.84,16.64,274.99194
1998-12-02,0,0001,48.84,16.64,271.93042
1999-01-02,0,0001,48.84,16.64,273.16162
1999-02-02,0,0001,48.84,16.64,273.17993
1999-03-02,0,0001,48.84,16.64,279.07715
1999-04-02,0,0001,48.84,16.64,283.64966
1999-05-02,0,0001,48.84,16.64,288.00488
1999-06-02,0,0001,48.84,16.64,290.39905
1999-07-02,0,0001,48.84,16.64,293.21118
1999-08-02,0,0001,48.84,16.64,291.78076
1999-09-02,0,0001,48.84,16.64,290.81543
1999-10-02,0,0001,48.84,16.64,283.4397
1999-11-02,0,0001,48.84,16.64,276.6576
1999-12-02,0,0001,48.84,16.64,273.2976
2000-01-02,0,0001,48.84,16.64,271.63477
2000-02-02,0,0001,48.84,16.64,276.38477
2000-03-02,0,0001,48.84,16.64,278.35352
2000-04-02,0,0001,48.84,16.64,285.82568
2000-05-02,0,0001,48.84,16.64,290.06006
2000-06-02,0,0001,48.84,16.64,293.02563
2000-07-02,0,0001,48.84,16.64,291.24805
2000-08-02,0,0001,48.84,16.64,293.6587
2000-09-02,0,0001,48.84,16.64,287.96094
2000-10-02,0,0001,48.84,16.64,286.33667
2000-11-02,0,0001,48.84,16.64,280.72766
2000-12-02,0,0001,48.84,16.64,274.99634
2001-01-02,0,0001,48.84,16.64,273.22607
2001-02-02,0,0001,48.84,16.64,274.94873
2001-03-02,0,0001,48.84,16.64,278.71802
2001-04-02,0,0001,48.84,16.64,281.6975
2001-05-02,0,0001,48.84,16.64,289.1836
2001-06-02,0,0001,48.84,16.64,289.5608
2001-07-02,0,0001,48.84,16.64,293.32227
2001-08-02,0,0001,48.84,16.64,293.7915
2001-09-02,0,0001,48.84,16.64,286.36694
2001-10-02,0,0001,48.84,16.64,285.8949
2001-11-02,0,0001,48.84,16.64,276.0952
2001-12-02,0,0001,48.84,16.64,269.812
2002-01-02,0,0001,48.84,16.64,272.93945
2002-02-02,0,0001,48.84,16.64,277.63306
2002-03-02,0,0001,48.84,16.64,279.08374
2002-04-02,0,0001,48.84,16.64,282.28345
2002-05-02,0,0001,48.84,16.64,290.1455
2002-06-02,0,0001,48.84,16.64,292.7146
2002-07-02,0,0001,48.84,16.64,294.35718
2002-08-02,0,0001,48.84,16.64,293.40527
2002-09-02,0,0001,48.84,16.64,287.46143
2002-10-02,0,0001,48.84,16.64,281.76685
2002-11-02,0,0001,48.84,16.64,280.0
2002-12-02,0,0001,48.84,16.64,271.39282
2003-01-02,0,0001,48.84,16.64,271.35986
2003-02-02,0,0001,48.84,16.64,271.21948
2003-03-02,0,0001,48.84,16.64,277.98877
2003-04-02,0,0001,48.84,16.64,281.97656
2003-05-02,0,0001,48.84,16.64,290.23828
2003-06-02,0,0001,48.84,16.64,294.55664
2003-07-02,0,0001,48.84,16.64,293.89185
2003-08-02,0,0001,48.84,16.64,296.06226
2003-09-02,0,0001,48.84,16.64,288.79102
2003-10-02,0,0001,48.84,16.64,280.52393
2003-11-02,0,0001,48.84,16.64,279.67883
2003-12-02,0,0001,48.84,16.64,273.8833
2004-01-02,0,0001,48.84,16.64,270.2256
2004-02-02,0,0001,48.84,16.64,274.81567
2004-03-02,0,0001,48.84,16.64,276.75317
2004-04-02,0,0001,48.84,16.64,283.49512
2004-05-02,0,0001,48.84,16.64,286.55493
2004-06-02,0,0001,48.84,16.64,290.48462
2004-07-02,0,0001,48.84,16.64,292.9358
2004-08-02,0,0001,48.84,16.64,294.3628
2004-09-02,0,0001,48.84,16.64,288.90356
2004-10-02,0,0001,48.84,16.64,284.59814
2004-11-02,0,0001,48.84,16.64,278.53503
2004-12-02,0,0001,48.84,16.64,273.73474
2005-01-02,0,0001,48.84,16.64,273.54785
2005-02-02,0,0001,48.84,16.64,270.2351
2005-03-02,0,0001,48.84,16.64,275.71777
2005-04-02,0,0001,48.84,16.64,283.4121
2005-05-02,0,0001,48.84,16.64,287.87354
2005-06-02,0,0001,48.84,16.64,291.4226
2005-07-02,0,0001,48.84,16.64,293.17822
2005-08-02,0,0001,48.84,16.64,291.2942
2005-09-02,0,0001,48.84,16.64,289.2251
2005-10-02,0,0001,48.84,16.64,283.88843
2005-11-02,0,0001,48.84,16.64,276.7578
2005-12-02,0,0001,48.84,16.64,272.54395
2006-01-02,0,0001,48.84,16.64,267.84863
2006-02-02,0,0001,48.84,16.64,270.92773
2006-03-02,0,0001,48.84,16.64,274.68896
2006-04-02,0,0001,48.84,16.64,283.38428
2006-05-02,0,0001,48.84,16.64,287.33154
2006-06-02,0,0001,48.84,16.64,291.51294
2006-07-02,0,0001,48.84,16.64,296.65186
2006-08-02,0,0001,48.84,16.64,290.58276
2006-09-02,0,0001,48.84,16.64,290.97437
2006-10-02,0,0001,48.84,16.64,285.95288
2006-11-02,0,0001,48.84,16.64,280.60034
2006-12-02,0,0001,48.84,16.64,276.35962
2007-01-02,0,0001,48.84,16.64,277.07544
2007-02-02,0,0001,48.84,16.64,277.5476
2007-03-02,0,0001,48.84,16.64,279.81006
2007-04-02,0,0001,48.84,16.64,285.4143
2007-05-02,0,0001,48.84,16.64,289.80786
2007-06-02,0,0001,48.84,16.64,293.3723
2007-07-02,0,0001,48.84,16.64,294.8589
2007-08-02,0,0001,48.84,16.64,294.06592
2007-09-02,0,0001,48.84,16.64,286.81128
2007-10-02,0,0001,48.84,16.64,282.40845
2007-11-02,0,0001,48.84,16.64,276.00098
2007-12-02,0,0001,48.84,16.64,273.11816
2008-01-02,0,0001,48.84,16.64,275.40234
2008-02-02,0,0001,48.84,16.64,276.4431
2008-03-02,0,0001,48.84,16.64,278.19824
2008-04-02,0,0001,48.84,16.64,282.96167
2008-05-02,0,0001,48.84,16.64,288.46265
2008-06-02,0,0001,48.84,16.64,292.76782
2008-07-02,0,0001,48.84,16.64,293.43433
2008-08-02,0,0001,48.84,16.64,293.28052
2008-09-02,0,0001,48.84,16.64,287.75415
2008-10-02,0,0001,48.84,16.64,284.114
2008-11-02,0,0001,48.84,16.64,280.02368
2008-12-02,0,0001,48.84,16.64,275.24658
2009-01-02,0,0001,48.84,16.64,270.9563
2009-02-02,0,0001,48.84,16.64,273.78125
2009-03-02,0,0001,48.84,16.64,278.26294
2009-04-02,0,0001,48.84,16.64,286.5288
2009-05-02,0,0001,48.84,16.64,288.59668
2009-06-02,0,0001,48.84,16.64,290.50073
2009-07-02,0,0001,48.84,16.64,293.7046
2009-08-02,0,0001,48.84,16.64,294.21436
2009-09-02,0,0001,48.84,16.64,290.64697
2009-10-02,0,0001,48.84,16.64,282.69336
2009-11-02,0,0001,48.84,16.64,279.4519
2009-12-02,0,0001,48.84,16.64,273.74036
2010-01-02,0,0001,48.84,16.64,268.94568
2010-02-02,0,0001,48.84,16.64,272.15796
2010-03-02,0,0001,48.84,16.64,277.802
2010-04-02,0,0001,48.84,16.64,282.83643
2010-05-02,0,0001,48.84,16.64,286.8501
2010-06-02,0,0001,48.84,16.64,290.92566
2010-07-02,0,0001,48.84,16.64,294.7942
2010-08-02,0,0001,48.84,16.64,292.35474
2010-09-02,0,0001,48.84,16.64,287.0808
2010-10-02,0,0001,48.84,16.64,280.78857
2010-11-02,0,0001,48.84,16.64,280.0575
2010-12-02,0,0001,48.84,16.64,269.8645
2011-01-02,0,0001,48.84,16.64,273.11768
2011-02-02,0,0001,48.84,16.64,272.7229
2011-03-02,0,0001,48.84,16.64,278.1693
2011-04-02,0,0001,48.84,16.64,285.21997
2011-05-02,0,0001,48.84,16.64,288.1787
2011-06-02,0,0001,48.84,16.64,292.44043
2011-07-02,0,0001,48.84,16.64,292.5005
2011-08-02,0,0001,48.84,16.64,293.80444
2011-09-02,0,0001,48.84,16.64,291.04565
2011-10-02,0,0001,48.84,16.64,283.12354
2011-11-02,0,0001,48.84,16.64,277.0664
2011-12-02,0,0001,48.84,16.64,275.86743
2012-01-02,0,0001,48.84,16.64,274.55713
2012-02-02,0,0001,48.84,16.64,270.0962
2012-03-02,0,0001,48.84,16.64,279.92773
2012-04-02,0,0001,48.84,16.64,283.58667
2012-05-02,0,0001,48.84,16.64,290.1206
2012-06-02,0,0001,48.84,16.64,292.84766
2012-07-02,0,0001,48.84,16.64,294.67114
2012-08-02,0,0001,48.84,16.64,294.65356
2012-09-02,0,0001,48.84,16.64,289.88745
2012-10-02,0,0001,48.84,16.64,283.6576
2012-11-02,0,0001,48.84,16.64,280.11548
2012-12-02,0,0001,48.84,16.64,272.51465
2013-01-02,0,0001,48.84,16.64,272.188
2013-02-02,0,0001,48.84,16.64,273.32153
2013-03-02,0,0001,48.84,16.64,275.06567
2013-04-02,0,0001,48.84,16.64,283.08667
2013-05-02,0,0001,48.84,16.64,287.2522
2013-06-02,0,0001,48.84,16.64,290.86694
2013-07-02,0,0001,48.84,16.64,295.04614
2013-08-02,0,0001,48.84,16.64,294.21216
2013-09-02,0,0001,48.84,16.64,287.5039
2013-10-02,0,0001,48.84,16.64,284.062
2013-11-02,0,0001,48.84,16.64,279.1421
2013-12-02,0,0001,48.84,16.64,275.6941
2014-01-02,0,0001,48.84,16.64,274.82495
2014-02-02,0,0001,48.84,16.64,276.63867
2014-03-02,0,0001,48.84,16.64,281.2578
2014-04-02,0,0001,48.84,16.64,285.12964
2014-05-02,0,0001,48.84,16.64,287.6958
2014-06-02,0,0001,48.84,16.64,292.48828
2014-07-02,0,0001,48.84,16.64,294.86182
2014-08-02,0,0001,48.84,16.64,291.4624
2014-09-02,0,0001,48.84,16.64,289.04248
2014-10-02,0,0001,48.84,16.64,284.86353
2014-11-02,0,0001,48.84,16.64,281.25964
2014-12-02,0,0001,48.84,16.64,276.10168
2015-01-02,0,0001,48.84,16.64,275.13818
2015-02-02,0,0001,48.84,16.64,274.94482
2015-03-02,0,0001,48.84,16.64,278.6128
2015-04-02,0,0001,48.84,16.64,282.89038
2015-05-02,0,0001,48.84,16.64,287.7173
2015-06-02,0,0001,48.84,16.64,292.62573
2015-07-02,0,0001,48.84,16.64,296.96582
2015-08-02,0,0001,48.84,16.64,296.83228
2015-09-02,0,0001,48.84,16.64,289.354
2015-10-02,0,0001,48.84,16.64,283.22192
2015-11-02,0,0001,48.84,16.64,280.22705
2015-12-02,0,0001,48.84,16.64,276.9795
2016-01-02,0,0001,48.84,16.64,272.7444
2016-02-02,0,0001,48.84,16.64,278.08057
2016-03-02,0,0001,48.84,16.64,278.47437
2016-04-02,0,0001,48.84,16.64,282.88184
2016-05-02,0,0001,48.84,16.64,288.16748
2016-06-02,0,0001,48.84,16.64,292.7561
2016-07-02,0,0001,48.84,16.64,294.44434
2016-08-02,0,0001,48.84,16.64,292.91968
2016-09-02,0,0001,48.84,16.64,291.8562
2016-10-02,0,0001,48.84,16.64,282.57007
2016-11-02,0,0001,48.84,16.64,277.5581
2016-12-02,0,0001,48.84,16.64,273.42822
2017-01-02,0,0001,48.84,16.64,269.3772
2017-02-02,0,0001,48.84,16.64,275.18335
2017-03-02,0,0001,48.84,16.64,280.69238
2017-04-02,0,0001,48.84,16.64,282.24048
2017-05-02,0,0001,48.84,16.64,288.9917
2017-06-02,0,0001,48.84,16.64,294.96362
2017-07-02,0,0001,48.84,16.64,294.61157
2017-08-02,0,0001,48.84,16.64,295.7732
2017-09-02,0,0001,48.84,16.64,287.82007
2017-10-02,0,0001,48.84,16.64,284.56104
2017-11-02,0,0001,48.84,16.64,278.4397
2017-12-02,0,0001,48.84,16.64,275.1172
2018-01-02,0,0001,48.84,16.64,275.95068
2018-02-02,0,0001,48.84,16.64,271.47705
2018-03-02,0,0001,48.84,16.64,275.5564
2018-04-02,0,0001,48.84,16.64,287.73096
2018-05-02,0,0001,48.84,16.64,291.32373
2018-06-02,0,0001,48.84,16.64,293.5144
2018-07-02,0,0001,48.84,16.64,295.40405
2018-08-02,0,0001,48.84,16.64,297.2815
2018-09-02,0,0001,48.84,16.64,290.14478
2018-10-02,0,0001,48.84,16.64,286.40356
2018-11-02,0,0001,48.84,16.64,279.80957
2018-12-02,0,0001,48.84,16.64,275.19385
2019-01-02,0,0001,48.84,16.64,272.9109
2019-02-02,0,0001,48.84,16.64,276.35156
2019-03-02,0,0001,48.84,16.64,280.71167
2019-04-02,0,0001,48.84,16.64,284.92944
2019-05-02,0,0001,48.84,16.64,285.67358
2019-06-02,0,0001,48.84,16.64,295.45386
2019-07-02,0,0001,48.84,16.64,295.16187
2019-08-02,0,0001,48.84,16.64,295.04907
2019-09-02,0,0001,48.84,16.64,289.36304
2019-10-02,0,0001,48.84,16.64,284.93994
2019-11-02,0,0001,48.84,16.64,280.8551
2019-12-02,0,0001,48.84,16.64,275.6355
2020-01-02,0,0001,48.84,16.64,273.63184
2020-02-02,0,0001,48.84,16.64,278.2976
2020-03-02,0,0001,48.84,16.64,279.09814
2020-04-02,0,0001,48.84,16.64,284.61694
2020-05-02,0,0001,48.84,16.64,286.7229
2020-06-02,0,0001,48.84,16.64,291.43945
2020-07-02,0,0001,48.84,16.64,293.28296
2020-08-02,0,0001,48.84,16.64,294.6057
2020-09-02,0,0001,48.84,16.64,289.8728
2020-10-02,0,0001,48.84,16.64,283.89844
2020-11-02,0,0001,48.84,16.64,278.69348
2020-12-02,0,0001,48.84,16.64,275.95435
2021-01-02,0,0001,48.84,16.64,273.50732
2021-02-02,0,0001,48.84,16.64,274.29126
2021-03-02,0,0001,48.84,16.64,277.21094
2021-04-02,0,0001,48.84,16.64,280.72534
2021-05-02,0,0001,48.84,16.64,285.85352
2021-06-02,0,0001,48.84,16.64,294.1621
2021-07-02,0,0001,48.84,16.64,295.05835
2021-08-02,0,0001,48.84,16.64,291.8933
2021-09-02,0,0001,48.84,16.64,289.74463
2021-10-02,0,0001,48.84,16.64,283.4718
2021-11-02,0,0001,48.84,16.64,278.35986
2021-12-02,0,0001,48.84,16.64,274.46216
2022-01-02,0,0001,48.84,16.64,274.8308
2022-02-02,0,0001,48.84,16.64,277.46973
2022-03-02,0,0001,48.84,16.64,277.79102
2022-04-02,0,0001,48.84,16.64,281.80786
2022-05-02,0,0001,48.84,16.64,289.78564
2022-06-02,0,0001,48.84,16.64,293.9856
2022-07-02,0,0001,48.84,16.64,295.09302
2022-08-02,0,0001,48.84,16.64,295.1848
2022-09-02,0,0001,48.84,16.64,287.62354
2022-10-02,0,0001,48.84,16.64,285.6864
2022-11-02,0,0001,48.84,16.64,279.3192
2022-12-02,0,0001,48.84,16.64,274.53357
2023-01-02,0,0001,48.84,16.64,276.26416
2023-02-02,0,0001,48.84,16.64,276.1565
2023-03-02,0,0001,48.84,16.64,279.4812
2023-04-02,0,0001,48.84,16.64,281.34473
2023-05-02,0,0001,48.84,16.64,287.0996
2023-06-02,0,0001,48.84,16.64,292.54565
2023-07-02,0,0005,48.84,16.64,296.2754
2023-08-02,0,0005,48.84,16.64,294.19434
