time,realization,experimentVersionNumber,lat,lon,sd
1992-06-01,0,0001,50.74,15.74,-7.345365e-25
1992-07-01,0,0001,50.74,15.74,-7.345365e-25
1992-08-01,0,0001,50.74,15.74,-7.345365e-25
1992-09-01,0,0001,50.74,15.74,-7.345365e-25
1992-10-01,0,0001,50.74,15.74,0.0029687881
1992-11-01,0,0001,50.74,15.74,0.0074834824
1992-12-01,0,0001,50.74,15.74,0.033049583
1993-01-01,0,0001,50.74,15.74,0.02354145
1993-02-01,0,0001,50.74,15.74,0.049015045
1993-03-01,0,0001,50.74,15.74,0.064227104
1993-04-01,0,0001,50.74,15.74,0.0056638718
1993-05-01,0,0001,50.74,15.74,-7.345365e-25
1993-06-01,0,0001,50.74,15.74,-7.345365e-25
1993-07-01,0,0001,50.74,15.74,-7.345365e-25
1993-08-01,0,0001,50.74,15.74,-7.345365e-25
1993-09-01,0,0001,50.74,15.74,-7.345365e-25
1993-10-01,0,0001,50.74,15.74,0.00023269653
1993-11-01,0,0001,50.74,15.74,0.013493538
1993-12-01,0,0001,50.74,15.74,0.042064667
1994-01-01,0,0001,50.74,15.74,0.0697813
1994-02-01,0,0001,50.74,15.74,0.098786354
1994-03-01,0,0001,50.74,15.74,0.05330658
1994-04-01,0,0001,50.74,15.74,0.0012254715
1994-05-01,0,0001,50.74,15.74,-7.345365e-25
1994-06-01,0,0001,50.74,15.74,-7.345365e-25
1994-07-01,0,0001,50.74,15.74,-7.345365e-25
1994-08-01,0,0001,50.74,15.74,-7.345365e-25
1994-09-01,0,0001,50.74,15.74,-7.345365e-25
1994-10-01,0,0001,50.74,15.74,0.0008459091
1994-11-01,0,0001,50.74,15.74,0.0009393692
1994-12-01,0,0001,50.74,15.74,0.008095741
1995-01-01,0,0001,50.74,15.74,0.03948593
1995-02-01,0,0001,50.74,15.74,0.027601242
1995-03-01,0,0001,50.74,15.74,0.014294624
1995-04-01,0,0001,50.74,15.74,0.0053596497
1995-05-01,0,0001,50.74,15.74,0.00024604797
1995-06-01,0,0001,50.74,15.74,-7.345365e-25
1995-07-01,0,0001,50.74,15.74,-7.345365e-25
1995-08-01,0,0001,50.74,15.74,-7.345365e-25
1995-09-01,0,0001,50.74,15.74,2.861023e-06
1995-10-01,0,0001,50.74,15.74,2.0980835e-05
1995-11-01,0,0001,50.74,15.74,0.029201508
1995-12-01,0,0001,50.74,15.74,0.0522213
1996-01-01,0,0001,50.74,15.74,0.063794136
1996-02-01,0,0001,50.74,15.74,0.087451935
1996-03-01,0,0001,50.74,15.74,0.13716984
1996-04-01,0,0001,50.74,15.74,0.07444
1996-05-01,0,0001,50.74,15.74,1.9073486e-06
1996-06-01,0,0001,50.74,15.74,-7.345365e-25
1996-07-01,0,0001,50.74,15.74,-7.345365e-25
1996-08-01,0,0001,50.74,15.74,-7.345365e-25
1996-09-01,0,0001,50.74,15.74,-7.345365e-25
1996-10-01,0,0001,50.74,15.74,-7.345365e-25
1996-11-01,0,0001,50.74,15.74,0.0020570755
1996-12-01,0,0001,50.74,15.74,0.032977104
1997-01-01,0,0001,50.74,15.74,0.06206131
1997-02-01,0,0001,50.74,15.74,0.080596924
1997-03-01,0,0001,50.74,15.74,0.01112175
1997-04-01,0,0001,50.74,15.74,0.011881828
1997-05-01,0,0001,50.74,15.74,7.6293945e-06
1997-06-01,0,0001,50.74,15.74,6.67572e-06
1997-07-01,0,0001,50.74,15.74,-7.345365e-25
1997-08-01,0,0001,50.74,15.74,-7.345365e-25
1997-09-01,0,0001,50.74,15.74,-7.345365e-25
1997-10-01,0,0001,50.74,15.74,0.002872467
1997-11-01,0,0001,50.74,15.74,0.0056905746
1997-12-01,0,0001,50.74,15.74,0.009750366
1998-01-01,0,0001,50.74,15.74,0.0127773285
1998-02-01,0,0001,50.74,15.74,0.0154771805
1998-03-01,0,0001,50.74,15.74,0.011509895
1998-04-01,0,0001,50.74,15.74,0.0031824112
1998-05-01,0,0001,50.74,15.74,1.4305115e-05
1998-06-01,0,0001,50.74,15.74,-7.345365e-25
1998-07-01,0,0001,50.74,15.74,-7.345365e-25
1998-08-01,0,0001,50.74,15.74,-7.345365e-25
1998-09-01,0,0001,50.74,15.74,-7.345365e-25
1998-10-01,0,0001,50.74,15.74,0.00037765503
1998-11-01,0,0001,50.74,15.74,0.012482643
1998-12-01,0,0001,50.74,15.74,0.039855003
1999-01-01,0,0001,50.74,15.74,0.03550625
1999-02-01,0,0001,50.74,15.74,0.095376015
1999-03-01,0,0001,50.74,15.74,0.090735435
1999-04-01,0,0001,50.74,15.74,0.0021076202
1999-05-01,0,0001,50.74,15.74,-7.345365e-25
1999-06-01,0,0001,50.74,15.74,-7.345365e-25
1999-07-01,0,0001,50.74,15.74,-7.345365e-25
1999-08-01,0,0001,50.74,15.74,-7.345365e-25
1999-09-01,0,0001,50.74,15.74,-7.345365e-25
1999-10-01,0,0001,50.74,15.74,5.722046e-05
1999-11-01,0,0001,50.74,15.74,0.0068950653
1999-12-01,0,0001,50.74,15.74,0.020310402
2000-01-01,0,0001,50.74,15.74,0.087944984
2000-02-01,0,0001,50.74,15.74,0.12844563
2000-03-01,0,0001,50.74,15.74,0.12639523
2000-04-01,0,0001,50.74,15.74,0.017065048
2000-05-01,0,0001,50.74,15.74,-7.345365e-25
2000-06-01,0,0001,50.74,15.74,-7.345365e-25
2000-07-01,0,0001,50.74,15.74,-7.345365e-25
2000-08-01,0,0001,50.74,15.74,-7.345365e-25
2000-09-01,0,0001,50.74,15.74,-7.345365e-25
2000-10-01,0,0001,50.74,15.74,9.536743e-07
2000-11-01,0,0001,50.74,15.74,8.583069e-06
2000-12-01,0,0001,50.74,15.74,0.008885384
2001-01-01,0,0001,50.74,15.74,0.029834747
2001-02-01,0,0001,50.74,15.74,0.040343285
2001-03-01,0,0001,50.74,15.74,0.043766975
2001-04-01,0,0001,50.74,15.74,0.0043096542
2001-05-01,0,0001,50.74,15.74,-7.345365e-25
2001-06-01,0,0001,50.74,15.74,-7.345365e-25
2001-07-01,0,0001,50.74,15.74,-7.345365e-25
2001-08-01,0,0001,50.74,15.74,-7.345365e-25
2001-09-01,0,0001,50.74,15.74,-7.345365e-25
2001-10-01,0,0001,50.74,15.74,-7.345365e-25
2001-11-01,0,0001,50.74,15.74,0.009565353
2001-12-01,0,0001,50.74,15.74,0.07888985
2002-01-01,0,0001,50.74,15.74,0.15272999
2002-02-01,0,0001,50.74,15.74,0.050578117
2002-03-01,0,0001,50.74,15.74,0.018553734
2002-04-01,0,0001,50.74,15.74,0.0012350082
2002-05-01,0,0001,50.74,15.74,-7.2791903e-25
2002-06-01,0,0001,50.74,15.74,-7.2791903e-25
2002-07-01,0,0001,50.74,15.74,-7.2791903e-25
2002-08-01,0,0001,50.74,15.74,-7.2791903e-25
2002-09-01,0,0001,50.74,15.74,0.00012683868
2002-10-01,0,0001,50.74,15.74,0.001121521
2002-11-01,0,0001,50.74,15.74,0.007839203
2002-12-01,0,0001,50.74,15.74,0.009796143
2003-01-01,0,0001,50.74,15.74,0.043444633
2003-02-01,0,0001,50.74,15.74,0.079844475
2003-03-01,0,0001,50.74,15.74,0.044973373
2003-04-01,0,0001,50.74,15.74,0.00470829
2003-05-01,0,0001,50.74,15.74,-7.2791903e-25
2003-06-01,0,0001,50.74,15.74,-7.2791903e-25
2003-07-01,0,0001,50.74,15.74,-7.2791903e-25
2003-08-01,0,0001,50.74,15.74,-7.302405e-25
2003-09-01,0,0001,50.74,15.74,-7.345365e-25
2003-10-01,0,0001,50.74,15.74,0.0022382736
2003-11-01,0,0001,50.74,15.74,0.00029945374
2003-12-01,0,0001,50.74,15.74,0.012133598
2004-01-01,0,0001,50.74,15.74,0.08185005
2004-02-01,0,0001,50.74,15.74,0.07890701
2004-03-01,0,0001,50.74,15.74,0.07322693
2004-04-01,0,0001,50.74,15.74,0.00092220306
2004-05-01,0,0001,50.74,15.74,0.00013065338
2004-06-01,0,0001,50.74,15.74,-7.2791903e-25
2004-07-01,0,0001,50.74,15.74,-7.306052e-25
2004-08-01,0,0001,50.74,15.74,-7.345365e-25
2004-09-01,0,0001,50.74,15.74,-7.345365e-25
2004-10-01,0,0001,50.74,15.74,-7.345365e-25
2004-11-01,0,0001,50.74,15.74,0.013739586
2004-12-01,0,0001,50.74,15.74,0.028837204
2005-01-01,0,0001,50.74,15.74,0.06886387
2005-02-01,0,0001,50.74,15.74,0.15175343
2005-03-01,0,0001,50.74,15.74,0.17540073
2005-04-01,0,0001,50.74,15.74,0.017066956
2005-05-01,0,0001,50.74,15.74,0.00065898895
2005-06-01,0,0001,50.74,15.74,-7.345365e-25
2005-07-01,0,0001,50.74,15.74,-7.345365e-25
2005-08-01,0,0001,50.74,15.74,-7.345365e-25
2005-09-01,0,0001,50.74,15.74,-7.345365e-25
2005-10-01,0,0001,50.74,15.74,-7.345365e-25
2005-11-01,0,0001,50.74,15.74,0.012693405
2005-12-01,0,0001,50.74,15.74,0.09000397
2006-01-01,0,0001,50.74,15.74,0.18432713
2006-02-01,0,0001,50.74,15.74,0.24489307
2006-03-01,0,0001,50.74,15.74,0.2936287
2006-04-01,0,0001,50.74,15.74,0.106853485
2006-05-01,0,0001,50.74,15.74,0.00013637543
2006-06-01,0,0001,50.74,15.74,-7.345365e-25
2006-07-01,0,0001,50.74,15.74,-7.345365e-25
2006-08-01,0,0001,50.74,15.74,-7.345365e-25
2006-09-01,0,0001,50.74,15.74,-7.345365e-25
2006-10-01,0,0001,50.74,15.74,9.536743e-07
2006-11-01,0,0001,50.74,15.74,0.0021629333
2006-12-01,0,0001,50.74,15.74,0.004527092
2007-01-01,0,0001,50.74,15.74,0.01217556
2007-02-01,0,0001,50.74,15.74,0.07346344
2007-03-01,0,0001,50.74,15.74,0.024357796
2007-04-01,0,0001,50.74,15.74,2.5749207e-05
2007-05-01,0,0001,50.74,15.74,-7.345365e-25
2007-06-01,0,0001,50.74,15.74,-7.345365e-25
2007-07-01,0,0001,50.74,15.74,-7.345365e-25
2007-08-01,0,0001,50.74,15.74,-7.345365e-25
2007-09-01,0,0001,50.74,15.74,-7.345365e-25
2007-10-01,0,0001,50.74,15.74,0.0011844635
2007-11-01,0,0001,50.74,15.74,0.04529953
2007-12-01,0,0001,50.74,15.74,0.06325531
2008-01-01,0,0001,50.74,15.74,0.05778694
2008-02-01,0,0001,50.74,15.74,0.015969276
2008-03-01,0,0001,50.74,15.74,0.012483597
2008-04-01,0,0001,50.74,15.74,0.0016489029
2008-05-01,0,0001,50.74,15.74,-7.345365e-25
2008-06-01,0,0001,50.74,15.74,-7.345365e-25
2008-07-01,0,0001,50.74,15.74,-7.345365e-25
2008-08-01,0,0001,50.74,15.74,-7.345365e-25
2008-09-01,0,0001,50.74,15.74,-7.345365e-25
2008-10-01,0,0001,50.74,15.74,0.0001373291
2008-11-01,0,0001,50.74,15.74,0.008025169
2008-12-01,0,0001,50.74,15.74,0.029494286
2009-01-01,0,0001,50.74,15.74,0.06349659
2009-02-01,0,0001,50.74,15.74,0.10948372
2009-03-01,0,0001,50.74,15.74,0.13719654
2009-04-01,0,0001,50.74,15.74,0.02258873
2009-05-01,0,0001,50.74,15.74,-7.345365e-25
2009-06-01,0,0001,50.74,15.74,-7.345365e-25
2009-07-01,0,0001,50.74,15.74,-7.345365e-25
2009-08-01,0,0001,50.74,15.74,-7.345365e-25
2009-09-01,0,0001,50.74,15.74,-7.345365e-25
2009-10-01,0,0001,50.74,15.74,0.01304245
2009-11-01,0,0001,50.74,15.74,0.0020456314
2009-12-01,0,0001,50.74,15.74,0.010671616
2010-01-01,0,0001,50.74,15.74,0.05461216
2010-02-01,0,0001,50.74,15.74,0.105480194
2010-03-01,0,0001,50.74,15.74,0.08695698
2010-04-01,0,0001,50.74,15.74,0.0011825562
2010-05-01,0,0001,50.74,15.74,-7.345365e-25
2010-06-01,0,0001,50.74,15.74,-7.345365e-25
2010-07-01,0,0001,50.74,15.74,-7.345365e-25
2010-08-01,0,0001,50.74,15.74,-7.345365e-25
2010-09-01,0,0001,50.74,15.74,-7.345365e-25
2010-10-01,0,0001,50.74,15.74,0.00038337708
2010-11-01,0,0001,50.74,15.74,0.004342079
2010-12-01,0,0001,50.74,15.74,0.08518505
2011-01-01,0,0001,50.74,15.74,0.12670422
2011-02-01,0,0001,50.74,15.74,0.11266613
2011-03-01,0,0001,50.74,15.74,0.05389023
2011-04-01,0,0001,50.74,15.74,0.00086402893
2011-05-01,0,0001,50.74,15.74,0.0012102127
2011-06-01,0,0001,50.74,15.74,-7.345365e-25
2011-07-01,0,0001,50.74,15.74,-7.345365e-25
2011-08-01,0,0001,50.74,15.74,-7.345365e-25
2011-09-01,0,0001,50.74,15.74,-7.345365e-25
2011-10-01,0,0001,50.74,15.74,7.6293945e-06
2011-11-01,0,0001,50.74,15.74,3.1471252e-05
2011-12-01,0,0001,50.74,15.74,0.02458191
2012-01-01,0,0001,50.74,15.74,0.10000515
2012-02-01,0,0001,50.74,15.74,0.18512917
2012-03-01,0,0001,50.74,15.74,0.10172081
2012-04-01,0,0001,50.74,15.74,0.0020532608
2012-05-01,0,0001,50.74,15.74,-7.345365e-25
2012-06-01,0,0001,50.74,15.74,-7.345365e-25
2012-07-01,0,0001,50.74,15.74,-7.345365e-25
2012-08-01,0,0001,50.74,15.74,-7.345365e-25
2012-09-01,0,0001,50.74,15.74,-7.345365e-25
2012-10-01,0,0001,50.74,15.74,0.003870964
2012-11-01,0,0001,50.74,15.74,0.0018825531
2012-12-01,0,0001,50.74,15.74,0.032889366
2013-01-01,0,0001,50.74,15.74,0.045716286
2013-02-01,0,0001,50.74,15.74,0.08547878
2013-03-01,0,0001,50.74,15.74,0.1081686
2013-04-01,0,0001,50.74,15.74,0.058615685
2013-05-01,0,0001,50.74,15.74,-7.345365e-25
2013-06-01,0,0001,50.74,15.74,-7.345365e-25
2013-07-01,0,0001,50.74,15.74,-7.345365e-25
2013-08-01,0,0001,50.74,15.74,-7.345365e-25
2013-09-01,0,0001,50.74,15.74,-7.345365e-25
2013-10-01,0,0001,50.74,15.74,-7.345365e-25
2013-11-01,0,0001,50.74,15.74,0.0021572113
2013-12-01,0,0001,50.74,15.74,0.018117905
2014-01-01,0,0001,50.74,15.74,0.0056762695
2014-02-01,0,0001,50.74,15.74,0.0050992966
2014-03-01,0,0001,50.74,15.74,0.0018129349
2014-04-01,0,0001,50.74,15.74,0.00042057037
2014-05-01,0,0001,50.74,15.74,0.0002784729
2014-06-01,0,0001,50.74,15.74,-7.345365e-25
2014-07-01,0,0001,50.74,15.74,-7.345365e-25
2014-08-01,0,0001,50.74,15.74,-7.345365e-25
2014-09-01,0,0001,50.74,15.74,-7.345365e-25
2014-10-01,0,0001,50.74,15.74,-7.345365e-25
2014-11-01,0,0001,50.74,15.74,4.386902e-05
2014-12-01,0,0001,50.74,15.74,0.0035505295
2015-01-01,0,0001,50.74,15.74,0.027153969
2015-02-01,0,0001,50.74,15.74,0.06062603
2015-03-01,0,0001,50.74,15.74,0.03577137
2015-04-01,0,0001,50.74,15.74,0.007856369
2015-05-01,0,0001,50.74,15.74,1.9073486e-05
2015-06-01,0,0001,50.74,15.74,-7.345365e-25
2015-07-01,0,0001,50.74,15.74,-7.345365e-25
2015-08-01,0,0001,50.74,15.74,-7.345365e-25
2015-09-01,0,0001,50.74,15.74,-7.345365e-25
2015-10-01,0,0001,50.74,15.74,8.583069e-06
2015-11-01,0,0001,50.74,15.74,0.0018854141
2015-12-01,0,0001,50.74,15.74,0.0012283325
2016-01-01,0,0001,50.74,15.74,0.020510674
2016-02-01,0,0001,50.74,15.74,0.007540703
2016-03-01,0,0001,50.74,15.74,0.03226757
2016-04-01,0,0001,50.74,15.74,0.0011405945
2016-05-01,0,0001,50.74,15.74,1.1444092e-05
2016-06-01,0,0001,50.74,15.74,-7.345365e-25
2016-07-01,0,0001,50.74,15.74,-7.345365e-25
2016-08-01,0,0001,50.74,15.74,-7.345365e-25
2016-09-01,0,0001,50.74,15.74,-7.345365e-25
2016-10-01,0,0001,50.74,15.74,3.1471252e-05
2016-11-01,0,0001,50.74,15.74,0.0030002594
2016-12-01,0,0001,50.74,15.74,0.019747734
2017-01-01,0,0001,50.74,15.74,0.06346607
2017-02-01,0,0001,50.74,15.74,0.07948208
2017-03-01,0,0001,50.74,15.74,0.018416405
2017-04-01,0,0001,50.74,15.74,0.0015201569
2017-05-01,0,0001,50.74,15.74,5.4359436e-05
2017-06-01,0,0001,50.74,15.74,-7.345365e-25
2017-07-01,0,0001,50.74,15.74,-7.345365e-25
2017-08-01,0,0001,50.74,15.74,-7.345365e-25
2017-09-01,0,0001,50.74,15.74,-7.345365e-25
2017-10-01,0,0001,50.74,15.74,0.00030994415
2017-11-01,0,0001,50.74,15.74,0.007896423
2017-12-01,0,0001,50.74,15.74,0.033127785
2018-01-01,0,0001,50.74,15.74,0.035679817
2018-02-01,0,0001,50.74,15.74,0.027760506
2018-03-01,0,0001,50.74,15.74,0.018384933
2018-04-01,0,0001,50.74,15.74,0.00025558472
2018-05-01,0,0001,50.74,15.74,-7.345365e-25
2018-06-01,0,0001,50.74,15.74,-7.345365e-25
2018-07-01,0,0001,50.74,15.74,-7.345365e-25
2018-08-01,0,0001,50.74,15.74,-7.345365e-25
2018-09-01,0,0001,50.74,15.74,-7.345365e-25
2018-10-01,0,0001,50.74,15.74,0.00047779083
2018-11-01,0,0001,50.74,15.74,0.0008764267
2018-12-01,0,0001,50.74,15.74,0.025452614
2019-01-01,0,0001,50.74,15.74,0.13725853
2019-02-01,0,0001,50.74,15.74,0.20390129
2019-03-01,0,0001,50.74,15.74,0.12092209
2019-04-01,0,0001,50.74,15.74,0.0049333572
2019-05-01,0,0001,50.74,15.74,0.00015830994
2019-06-01,0,0001,50.74,15.74,-7.345365e-25
2019-07-01,0,0001,50.74,15.74,-7.345365e-25
2019-08-01,0,0001,50.74,15.74,-7.345365e-25
2019-09-01,0,0001,50.74,15.74,-7.345365e-25
2019-10-01,0,0001,50.74,15.74,9.536743e-07
2019-11-01,0,0001,50.74,15.74,0.0012731552
2019-12-01,0,0001,50.74,15.74,0.0051136017
2020-01-01,0,0001,50.74,15.74,0.014163017
2020-02-01,0,0001,50.74,15.74,0.016747475
2020-03-01,0,0001,50.74,15.74,0.0052804947
2020-04-01,0,0001,50.74,15.74,0.0006322861
2020-05-01,0,0001,50.74,15.74,0.00065612793
2020-06-01,0,0001,50.74,15.74,-7.345365e-25
2020-07-01,0,0001,50.74,15.74,-7.345365e-25
2020-08-01,0,0001,50.74,15.74,-7.345365e-25
2020-09-01,0,0001,50.74,15.74,-7.345365e-25
2020-10-01,0,0001,50.74,15.74,-7.345365e-25
2020-11-01,0,0001,50.74,15.74,0.0009012222
2020-12-01,0,0001,50.74,15.74,0.0033922195
2021-01-01,0,0001,50.74,15.74,0.050326347
2021-02-01,0,0001,50.74,15.74,0.09364033
2021-03-01,0,0001,50.74,15.74,0.05008602
2021-04-01,0,0001,50.74,15.74,0.0064430237
2021-05-01,0,0001,50.74,15.74,0.00038719177
2021-06-01,0,0001,50.74,15.74,-7.345365e-25
2021-07-01,0,0001,50.74,15.74,-7.345365e-25
2021-08-01,0,0001,50.74,15.74,-7.345365e-25
2021-09-01,0,0001,50.74,15.74,-7.345365e-25
2021-10-01,0,0001,50.74,15.74,9.536743e-06
2021-11-01,0,0001,50.74,15.74,0.0013771057
2021-12-01,0,0001,50.74,15.74,0.020855904
2022-01-01,0,0001,50.74,15.74,0.020936012
2022-02-01,0,0001,50.74,15.74,0.08291149
2022-03-01,0,0001,50.74,15.74,0.04824066
2022-04-01,0,0001,50.74,15.74,0.003279686
2022-05-01,0,0001,50.74,15.74,-7.345365e-25
2022-06-01,0,0001,50.74,15.74,-7.345365e-25
2022-07-01,0,0001,50.74,15.74,-7.345365e-25
2022-08-01,0,0001,50.74,15.74,-7.345365e-25
2022-09-01,0,0001,50.74,15.74,-7.345365e-25
2022-10-01,0,0001,50.74,15.74,-7.345365e-25
2022-11-01,0,0001,50.74,15.74,0.003109932
2022-12-01,0,0001,50.74,15.74,0.015501976
2023-01-01,0,0001,50.74,15.74,0.00746727
2023-02-01,0,0001,50.74,15.74,0.045749664
2023-03-01,0,0001,50.74,15.74,0.008753777
2023-04-01,0,0001,50.74,15.74,0.0007791519
2023-05-01,0,0001,50.74,15.74,-7.345365e-25
2023-06-01,0,0001,50.74,15.74,-7.345365e-25
2023-07-01,0,0005,50.74,15.74,-7.345365e-25
2023-08-01,0,0005,50.74,15.74,-7.345365e-25
